"provinsi","kategori","kode_prov","kode_kategori","variable","value"
"Papua Barat","Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib","91","O","Angka Pengganda Output Interregional","0.52359359581944"
"Papua Barat","Jasa Pendidikan","91","P","Angka Pengganda Output Interregional","0.40027782832342"
"Papua Barat","Jasa Kesehatan dan Kegiatan Sosial","91","Q","Angka Pengganda Output Interregional","0.57302689196038"
"Papua Barat","Jasa Lainnya","91","RSTU","Angka Pengganda Output Interregional","0.32592186633158"
"Papua","Pertanian, Kehutanan, dan Perikanan","94","A","Angka Pengganda Output Interregional","0.084452151238373"
"Papua","Pertambangan dan Penggalian ","94","B","Angka Pengganda Output Interregional","0.078654910704669"
"Papua","Industri Pengolahan","94","C","Angka Pengganda Output Interregional","0.33599060548729"
"Papua","Pengadaan Listrik dan Gas","94","D","Angka Pengganda Output Interregional","0.76484645139035"
"Papua","Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang","94","E","Angka Pengganda Output Interregional","0.18328282911445"
"Papua","Konstruksi","94","F","Angka Pengganda Output Interregional","0.35018067851723"
"Papua","Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor","94","G","Angka Pengganda Output Interregional","0.13752828602205"
"Papua","Transportasi dan Pergudangan ","94","H","Angka Pengganda Output Interregional","0.45097577531774"
"Papua","Penyediaan Akomodasi dan Makan Minum","94","I","Angka Pengganda Output Interregional","0.26740256765522"
"Papua","Informasi dan Komunikasi","94","J","Angka Pengganda Output Interregional","0.2068252935823"
"Papua","Jasa Keuangan dan Asuransi","94","K","Angka Pengganda Output Interregional","0.16099651016371"
"Papua","Real Estate","94","L","Angka Pengganda Output Interregional","0.12720762209502"
"Papua","Jasa Perusahaan","94","MN","Angka Pengganda Output Interregional","0.31884290051866"
"Papua","Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib","94","O","Angka Pengganda Output Interregional","0.44751594691552"
"Papua","Jasa Pendidikan","94","P","Angka Pengganda Output Interregional","0.36869384086969"
"Papua","Jasa Kesehatan dan Kegiatan Sosial","94","Q","Angka Pengganda Output Interregional","0.56914190949824"
"Papua","Jasa Lainnya","94","RSTU","Angka Pengganda Output Interregional","0.35077767058713"
"Aceh","Pertanian, Kehutanan, dan Perikanan","11","A","Angka Pengganda Pendapatan Total","0.42074921119217"
"Aceh","Pertambangan dan Penggalian ","11","B","Angka Pengganda Pendapatan Total","0.2794175413071"
"Aceh","Industri Pengolahan","11","C","Angka Pengganda Pendapatan Total","0.35499319618201"
"Aceh","Pengadaan Listrik dan Gas","11","D","Angka Pengganda Pendapatan Total","0.32782709368391"
"Aceh","Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang","11","E","Angka Pengganda Pendapatan Total","0.32315106852768"
"Aceh","Konstruksi","11","F","Angka Pengganda Pendapatan Total","0.3244792733963"
"Aceh","Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor","11","G","Angka Pengganda Pendapatan Total","0.41058867825318"
"Aceh","Transportasi dan Pergudangan ","11","H","Angka Pengganda Pendapatan Total","0.31038703591312"
"Aceh","Penyediaan Akomodasi dan Makan Minum","11","I","Angka Pengganda Pendapatan Total","0.43073792137799"
"Aceh","Informasi dan Komunikasi","11","J","Angka Pengganda Pendapatan Total","0.26194394851808"
"Aceh","Jasa Keuangan dan Asuransi","11","K","Angka Pengganda Pendapatan Total","0.46681481325724"
"Aceh","Real Estate","11","L","Angka Pengganda Pendapatan Total","0.17518081120059"
"Aceh","Jasa Perusahaan","11","MN","Angka Pengganda Pendapatan Total","0.43931702813637"
"Aceh","Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib","11","O","Angka Pengganda Pendapatan Total","0.51992206659365"
"Aceh","Jasa Pendidikan","11","P","Angka Pengganda Pendapatan Total","0.66832130549936"
"Aceh","Jasa Kesehatan dan Kegiatan Sosial","11","Q","Angka Pengganda Pendapatan Total","0.53681957557221"
"Aceh","Jasa Lainnya","11","RSTU","Angka Pengganda Pendapatan Total","0.52569426539548"
"Sumatera Utara","Pertanian, Kehutanan, dan Perikanan","12","A","Angka Pengganda Pendapatan Total","0.38486915205572"
"Sumatera Utara","Pertambangan dan Penggalian ","12","B","Angka Pengganda Pendapatan Total","0.37317328278147"
"Sumatera Utara","Industri Pengolahan","12","C","Angka Pengganda Pendapatan Total","0.27201673268936"
"Sumatera Utara","Pengadaan Listrik dan Gas","12","D","Angka Pengganda Pendapatan Total","0.30341685213089"
"Sumatera Utara","Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang","12","E","Angka Pengganda Pendapatan Total","0.23426554755773"
"Sumatera Utara","Konstruksi","12","F","Angka Pengganda Pendapatan Total","0.3919370340654"
"Sumatera Utara","Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor","12","G","Angka Pengganda Pendapatan Total","0.41487484946244"
"Sumatera Utara","Transportasi dan Pergudangan ","12","H","Angka Pengganda Pendapatan Total","0.3137936902111"
"Sumatera Utara","Penyediaan Akomodasi dan Makan Minum","12","I","Angka Pengganda Pendapatan Total","0.396162764829"
"Sumatera Utara","Informasi dan Komunikasi","12","J","Angka Pengganda Pendapatan Total","0.26431465799537"
"Sumatera Utara","Jasa Keuangan dan Asuransi","12","K","Angka Pengganda Pendapatan Total","0.42282457177725"
"Sumatera Utara","Real Estate","12","L","Angka Pengganda Pendapatan Total","0.10387633980346"
"Sumatera Utara","Jasa Perusahaan","12","MN","Angka Pengganda Pendapatan Total","0.44668826969261"
"Sumatera Utara","Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib","12","O","Angka Pengganda Pendapatan Total","0.56962529482565"
"Sumatera Utara","Jasa Pendidikan","12","P","Angka Pengganda Pendapatan Total","0.6144011693483"
"Sumatera Utara","Jasa Kesehatan dan Kegiatan Sosial","12","Q","Angka Pengganda Pendapatan Total","0.40850721264684"
"Sumatera Utara","Jasa Lainnya","12","RSTU","Angka Pengganda Pendapatan Total","0.43127485970517"
"Sumatera Barat","Pertanian, Kehutanan, dan Perikanan","13","A","Angka Pengganda Pendapatan Total","0.3783320160085"
"Sumatera Barat","Pertambangan dan Penggalian ","13","B","Angka Pengganda Pendapatan Total","0.37823938772259"
"Sumatera Barat","Industri Pengolahan","13","C","Angka Pengganda Pendapatan Total","0.33056453996582"
"Sumatera Barat","Pengadaan Listrik dan Gas","13","D","Angka Pengganda Pendapatan Total","0.36861389631657"
"Sumatera Barat","Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang","13","E","Angka Pengganda Pendapatan Total","0.22940648079616"
"Sumatera Barat","Konstruksi","13","F","Angka Pengganda Pendapatan Total","0.39543647927362"
"Sumatera Barat","Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor","13","G","Angka Pengganda Pendapatan Total","0.42506396633019"
"Sumatera Barat","Transportasi dan Pergudangan ","13","H","Angka Pengganda Pendapatan Total","0.31656035007953"
"Sumatera Barat","Penyediaan Akomodasi dan Makan Minum","13","I","Angka Pengganda Pendapatan Total","0.41076158015412"
"Sumatera Barat","Informasi dan Komunikasi","13","J","Angka Pengganda Pendapatan Total","0.29102700104548"
"Sumatera Barat","Jasa Keuangan dan Asuransi","13","K","Angka Pengganda Pendapatan Total","0.46934886917712"
"Sumatera Barat","Real Estate","13","L","Angka Pengganda Pendapatan Total","0.15955203351056"
"Sumatera Barat","Jasa Perusahaan","13","MN","Angka Pengganda Pendapatan Total","0.44489095146171"
"Sumatera Barat","Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib","13","O","Angka Pengganda Pendapatan Total","0.54139972637279"
"Sumatera Barat","Jasa Pendidikan","13","P","Angka Pengganda Pendapatan Total","0.6545071852432"
"Sumatera Barat","Jasa Kesehatan dan Kegiatan Sosial","13","Q","Angka Pengganda Pendapatan Total","0.46626467572881"
"Sumatera Barat","Jasa Lainnya","13","RSTU","Angka Pengganda Pendapatan Total","0.60899571789753"
"Riau","Pertanian, Kehutanan, dan Perikanan","14","A","Angka Pengganda Pendapatan Total","0.43683026742937"
"Riau","Pertambangan dan Penggalian ","14","B","Angka Pengganda Pendapatan Total","0.18833352477979"
"Riau","Industri Pengolahan","14","C","Angka Pengganda Pendapatan Total","0.32788400337731"
"Riau","Pengadaan Listrik dan Gas","14","D","Angka Pengganda Pendapatan Total","0.26984686135372"
"Riau","Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang","14","E","Angka Pengganda Pendapatan Total","0.3355367598049"
"Riau","Konstruksi","14","F","Angka Pengganda Pendapatan Total","0.39503770092208"
"Riau","Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor","14","G","Angka Pengganda Pendapatan Total","0.43557859714744"
"Riau","Transportasi dan Pergudangan ","14","H","Angka Pengganda Pendapatan Total","0.33239459071932"
"Riau","Penyediaan Akomodasi dan Makan Minum","14","I","Angka Pengganda Pendapatan Total","0.39304312253784"
"Riau","Informasi dan Komunikasi","14","J","Angka Pengganda Pendapatan Total","0.28519755165453"
"Riau","Jasa Keuangan dan Asuransi","14","K","Angka Pengganda Pendapatan Total","0.40349566706319"
"Riau","Real Estate","14","L","Angka Pengganda Pendapatan Total","0.10174188349475"
"Riau","Jasa Perusahaan","14","MN","Angka Pengganda Pendapatan Total","0.46712421281409"
"Riau","Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib","14","O","Angka Pengganda Pendapatan Total","0.54948531526473"
"Riau","Jasa Pendidikan","14","P","Angka Pengganda Pendapatan Total","0.6324947551945"
"Riau","Jasa Kesehatan dan Kegiatan Sosial","14","Q","Angka Pengganda Pendapatan Total","0.40489850969119"
"Riau","Jasa Lainnya","14","RSTU","Angka Pengganda Pendapatan Total","0.34372213718545"
"Jambi","Pertanian, Kehutanan, dan Perikanan","15","A","Angka Pengganda Pendapatan Total","0.44725860379877"
"Jambi","Pertambangan dan Penggalian ","15","B","Angka Pengganda Pendapatan Total","0.24253731456392"
"Jambi","Industri Pengolahan","15","C","Angka Pengganda Pendapatan Total","0.38271608049568"
"Jambi","Pengadaan Listrik dan Gas","15","D","Angka Pengganda Pendapatan Total","0.25852365068221"
"Jambi","Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang","15","E","Angka Pengganda Pendapatan Total","0.34182551127418"
"Jambi","Konstruksi","15","F","Angka Pengganda Pendapatan Total","0.43918863736794"
"Jambi","Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor","15","G","Angka Pengganda Pendapatan Total","0.42495156123471"
"Jambi","Transportasi dan Pergudangan ","15","H","Angka Pengganda Pendapatan Total","0.28895305850124"
"Jambi","Penyediaan Akomodasi dan Makan Minum","15","I","Angka Pengganda Pendapatan Total","0.32949441373494"
"Jambi","Informasi dan Komunikasi","15","J","Angka Pengganda Pendapatan Total","0.30102362507388"
"Jambi","Jasa Keuangan dan Asuransi","15","K","Angka Pengganda Pendapatan Total","0.37016965829073"
"Jambi","Real Estate","15","L","Angka Pengganda Pendapatan Total","0.12401609157932"
"Jambi","Jasa Perusahaan","15","MN","Angka Pengganda Pendapatan Total","0.45500712098501"
"Jambi","Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib","15","O","Angka Pengganda Pendapatan Total","0.54938127041242"
"Jambi","Jasa Pendidikan","15","P","Angka Pengganda Pendapatan Total","0.69377217423485"
"Jambi","Jasa Kesehatan dan Kegiatan Sosial","15","Q","Angka Pengganda Pendapatan Total","0.5113286824581"
"Jambi","Jasa Lainnya","15","RSTU","Angka Pengganda Pendapatan Total","0.39007618114708"
"Sumatera Selatan","Pertanian, Kehutanan, dan Perikanan","16","A","Angka Pengganda Pendapatan Total","0.40226159632186"
"Sumatera Selatan","Pertambangan dan Penggalian ","16","B","Angka Pengganda Pendapatan Total","0.22594780463411"
"Sumatera Selatan","Industri Pengolahan","16","C","Angka Pengganda Pendapatan Total","0.30275095466772"
"Sumatera Selatan","Pengadaan Listrik dan Gas","16","D","Angka Pengganda Pendapatan Total","0.24358257592089"
"Sumatera Selatan","Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang","16","E","Angka Pengganda Pendapatan Total","0.34013205304194"
"Sumatera Selatan","Konstruksi","16","F","Angka Pengganda Pendapatan Total","0.37567177164869"
"Sumatera Selatan","Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor","16","G","Angka Pengganda Pendapatan Total","0.42086043742279"
"Sumatera Selatan","Transportasi dan Pergudangan ","16","H","Angka Pengganda Pendapatan Total","0.35189658755689"
"Sumatera Selatan","Penyediaan Akomodasi dan Makan Minum","16","I","Angka Pengganda Pendapatan Total","0.40919085909434"
"Sumatera Selatan","Informasi dan Komunikasi","16","J","Angka Pengganda Pendapatan Total","0.28593189271336"
"Sumatera Selatan","Jasa Keuangan dan Asuransi","16","K","Angka Pengganda Pendapatan Total","0.39321837172752"
"Sumatera Selatan","Real Estate","16","L","Angka Pengganda Pendapatan Total","0.096968065806722"
"Sumatera Selatan","Jasa Perusahaan","16","MN","Angka Pengganda Pendapatan Total","0.44694483387581"
"Sumatera Selatan","Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib","16","O","Angka Pengganda Pendapatan Total","0.53895312175525"
"Sumatera Selatan","Jasa Pendidikan","16","P","Angka Pengganda Pendapatan Total","0.62879343274635"
"Sumatera Selatan","Jasa Kesehatan dan Kegiatan Sosial","16","Q","Angka Pengganda Pendapatan Total","0.42487137006105"
"Sumatera Selatan","Jasa Lainnya","16","RSTU","Angka Pengganda Pendapatan Total","0.35750273050773"
"Bengkulu","Pertanian, Kehutanan, dan Perikanan","17","A","Angka Pengganda Pendapatan Total","0.36577169633774"
"Bengkulu","Pertambangan dan Penggalian ","17","B","Angka Pengganda Pendapatan Total","0.29872903105553"
"Bengkulu","Industri Pengolahan","17","C","Angka Pengganda Pendapatan Total","0.32188882126026"
"Bengkulu","Pengadaan Listrik dan Gas","17","D","Angka Pengganda Pendapatan Total","0.35119117619206"
"Bengkulu","Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang","17","E","Angka Pengganda Pendapatan Total","0.37315424572683"
"Bengkulu","Konstruksi","17","F","Angka Pengganda Pendapatan Total","0.38368633178663"
"Bengkulu","Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor","17","G","Angka Pengganda Pendapatan Total","0.46958730327605"
"Bengkulu","Transportasi dan Pergudangan ","17","H","Angka Pengganda Pendapatan Total","0.34181079849021"
"Bengkulu","Penyediaan Akomodasi dan Makan Minum","17","I","Angka Pengganda Pendapatan Total","0.41172714140592"
"Bengkulu","Informasi dan Komunikasi","17","J","Angka Pengganda Pendapatan Total","0.2922563181595"
"Bengkulu","Jasa Keuangan dan Asuransi","17","K","Angka Pengganda Pendapatan Total","0.38045739412946"
"Bengkulu","Real Estate","17","L","Angka Pengganda Pendapatan Total","0.084708152564561"
"Bengkulu","Jasa Perusahaan","17","MN","Angka Pengganda Pendapatan Total","0.42229933313113"
"Bengkulu","Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib","17","O","Angka Pengganda Pendapatan Total","0.52619203910701"
"Bengkulu","Jasa Pendidikan","17","P","Angka Pengganda Pendapatan Total","0.68995152919141"
"Bengkulu","Jasa Kesehatan dan Kegiatan Sosial","17","Q","Angka Pengganda Pendapatan Total","0.53446202592229"
"Bengkulu","Jasa Lainnya","17","RSTU","Angka Pengganda Pendapatan Total","0.36430229743584"
"Lampung","Pertanian, Kehutanan, dan Perikanan","18","A","Angka Pengganda Pendapatan Total","0.31080767442132"
"Lampung","Pertambangan dan Penggalian ","18","B","Angka Pengganda Pendapatan Total","0.23770189717235"
"Lampung","Industri Pengolahan","18","C","Angka Pengganda Pendapatan Total","0.30387475976288"
"Lampung","Pengadaan Listrik dan Gas","18","D","Angka Pengganda Pendapatan Total","0.26212813605719"
"Lampung","Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang","18","E","Angka Pengganda Pendapatan Total","0.34652871431072"
"Lampung","Konstruksi","18","F","Angka Pengganda Pendapatan Total","0.37432802099677"
"Lampung","Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor","18","G","Angka Pengganda Pendapatan Total","0.40842060432315"
"Lampung","Transportasi dan Pergudangan ","18","H","Angka Pengganda Pendapatan Total","0.34549618375698"
"Lampung","Penyediaan Akomodasi dan Makan Minum","18","I","Angka Pengganda Pendapatan Total","0.2928900192772"
"Lampung","Informasi dan Komunikasi","18","J","Angka Pengganda Pendapatan Total","0.41516429383214"
"Lampung","Jasa Keuangan dan Asuransi","18","K","Angka Pengganda Pendapatan Total","0.35255870669395"
